Sku,Ltv Sales Adjusted Margin Dollars,Ltv Purchases Cnt,Total Amt,Ltv Sales,Ltv Return Cnt,Ltv Margin Dollars
8,907.539,11,263.13,"1,945.67",1,509.36
2,30.624,1,104.98,104.98,0,29.29
2,4.1,1,9.98,9.98,0,4.1
1,55.434,1,299.99,299.99,0,-13.31
2,-13.45,1,209.98,209.98,0,-13.45
5,14.144,1,73.63,73.63,0,13.41
13,166.183,1,505.8,505.8,1,154.52
3,-61.25,1,307.97,307.97,0,-74.14
3,49.704,2,95.97,134.92,0,39.02
1,8.34,2,14.99,29.98,0,8.34
2,-62.517,1,394.98,394.98,0,-84.11
1,51.814,1,669.99,669.99,0,45.99
1,1.99,1,3.99,3.99,0,1.99
3,-44.543,1,549.97,549.97,0,-83.39
1,71.401,6,680.91,"1,565.73",2,64.57
1,4.423,1,4.99,4.99,0,4.39
2,29.97,1,45.97,45.97,0,29.96
4,68.562,3,44.43,137.49,2,66.41
1,89.629,11,10.96,300.86,2,74.84
3,37.015,3,23.82,70.78,0,35.46
8,206.866,3,428.92,"2,243.40",3,-34.19
1,-29.8,1,749.95,749.95,0,-29.8
1,319.21,3,203.96,542.92,0,3.75
1,33.72,1,79.99,79.99,0,11.99
1,39.365,5,34.99,144.94,1,35.58
10,142.624,2,"1,230.90","1,510.88",1,82.14
3,180.355,3,52.97,"1,222.94",2,120.27
2,13.3,1,23.98,23.98,0,13.3
4,168.836,4,153.96,508.92,1,152.63
5,23.119,1,42.65,42.65,0,22.78
1,79.399,3,189.99,391.06,0,54.92
6,30.327,1,80.94,80.94,0,22.14
1,20.391,1,49.99,49.99,0,17.44
3,34.555,1,751.07,751.07,0,3.81
1,-17.738,1,379.99,379.99,0,-71.56
1,12.058,2,19.99,39.98,0,7.5
1,0,1,26.6,26.6,2,26.59
1,48.96,3,27.99,99.96,0,35.7
1,4.085,1,322.96,322.96,0,-46.23
7,62.074,1,516.93,516.93,0,48.07
2,30.379,1,69.98,69.98,0,2.4
13,270.595,6,"1,058.87","2,488.72",3,166.53
1,7.669,2,5.99,17.97,0,6.87
5,-0.296,1,669.95,669.95,0,-24.8
3,35.01,1,611.97,611.97,0,-79.76
5,255.898,12,416.95,"2,391.60",5,44.08
1,38.23,1,599.99,599.99,0,38.23
7,-5.351,1,643.93,643.93,0,-53.36
2,21.85,1,109.98,109.98,0,9.9
1,815.083,5,499.99,"3,174.88",0,66.11
3,380.477,1,"2,499.97","2,499.97",0,204.91
1,4.58,1,9.99,9.99,0,4.58
3,86.232,3,614.94,614.95,0,76.69
2,46.29,1,349.98,349.98,0,46.29
6,-79.826,1,483.94,483.94,0,-112.35
2,75.041,3,37.98,193.95,0,68.93
12,78.883,2,"1,168.88","1,204.84",1,22.61
6,74.473,2,108.9,132.88,0,60.77
2,30.753,2,47.58,117.57,1,12.8
1,2.871,1,9.99,9.99,0,2.24
3,3.783,1,12.03,12.03,0,2.97
1,37.271,4,179.99,809.96,1,-26.49
2,-44.344,1,152.95,152.95,0,-56.19
2,-75.336,1,264.98,264.98,0,-77.05
7,-49.48,1,965.93,965.93,0,-95.33
5,41.03,2,393.95,608.93,2,128.74
4,14.097,2,55.96,62.95,0,13.45
3,88.159,1,"1,249.97","1,249.97",0,-14.81
1,15.729,1,19.99,19.99,0,15.64
2,24.764,2,10.98,75.24,0,18.21
2,7.591,1,8.98,8.98,0,6.87
1,13.418,1,29.99,29.99,0,11.8
2,25.617,3,30.98,57.95,0,23.54
1,46.8,1,219.99,219.99,0,46.8
5,93.291,2,604.95,684.95,0,37
1,15.8,1,79.99,79.99,0,15.8
1,13.509,1,26.99,26.99,0,10.49
10,102.874,1,161.9,161.9,0,90.1
3,45.162,3,79.97,101.96,1,45.15
2,27.658,3,25.94,77.82,0,18.46
7,152.735,1,"1,019.93","1,019.93",0,82.8
2,13.189,1,41.98,41.98,0,9.44
3,6.67,1,140.07,140.07,0,6.67
1,-20.257,2,24.99,238.97,0,-20.27
9,206.082,3,"1,022.90","1,861.85",1,146.46
1,167.112,2,14.99,178.88,0,163.77
3,2.44,1,4.07,4.07,0,2.44
3,66.446,2,5.97,113.91,0,60.34
3,39.037,2,478.97,498.96,0,-38.62
1,97.1,1,399.99,399.99,0,97.1
2,120.964,2,107.98,360.95,1,74.82
3,3.852,1,13.37,13.37,0,3.26
1,711.99,8,59.99,"4,739.86",1,407.07
1,4.549,1,8.99,8.99,0,4.08
2,6.129,1,18.98,18.98,0,5.86
1,64.708,2,139.99,259.98,0,32.8
1,13.418,1,29.99,29.99,0,11.8
1,-21.552,1,499.99,499.99,1,-87.11
2,87.182,1,"1,599.98","1,599.98",0,58.01
1,16.702,2,14.93,19.92,0,11.51
3,-16.639,1,159.74,159.74,0,-26.74
5,36.518,1,103.95,103.95,0,31.3
2,14.32,2,11.98,30.96,0,14.32
1,-66.643,1,399.99,399.99,0,-75.31
5,54.73,1,106.68,106.68,0,53.68
2,10.052,1,22.98,22.98,0,10.02
1,17.544,1,89.99,89.99,0,5.46
1,-65.654,2,229.99,286.96,0,-69.38
4,7.678,1,14.07,14.07,0,7.3
2,6.628,1,17.08,17.08,0,5.68
1,63.148,5,4.99,239.95,2,-9.91
1,44.018,6,399.99,777.93,0,114.84
6,159.379,8,63.94,449.63,1,129.19
1,415.711,9,19.99,"1,387.07",3,266
3,141.42,3,39.97,604.67,0,80.59
4,-102.415,2,"1,115.96","1,388.92",0,-346.54
14,953.591,20,854.65,"11,811.75",4,-396.94
2,37.93,2,329.98,609.97,0,37.93
1,161.562,5,44.99,280.88,0,151.57
7,157.702,3,"4,239.85","5,601.77",0,41.12
3,218.551,3,414.97,"1,011.91",0,146.57
3,49.38,2,498.97,997.94,0,48.28
5,-4.259,2,63.95,183.93,0,-8.19
5,147.48,7,61.95,721.84,2,-13.5
3,56.815,2,112.97,212.96,0,47.77
1,69.142,3,79.99,205.96,3,83.23
1,-64.648,4,399.99,"2,162.93",1,-370.58
13,205.538,12,"1,460.57","2,346.93",2,96.23
1,56.45,2,20.97,85.87,1,56.45
1,30.168,3,6.99,327.96,1,25.01
3,342.925,5,372.97,"1,067.84",2,135.65
1,21.985,2,29.99,36.98,0,21.08
1,36.055,2,69.99,117.97,1,27.08
5,"-1,367.08",6,100.03,454.98,1,"-1,373.83"
10,271.204,3,545.86,"1,135.82",0,147
1,127.212,3,399.99,"1,082.97",0,46.67
2,16.402,3,324.98,348.94,0,9.41
3,10.558,3,116.97,384.92,1,-10.86
2,36.3,3,25.98,352.95,1,-60.92
1,43.569,4,14.99,"2,450.88",1,-130.84
1,30.495,1,179.99,179.99,0,20.32
2,64.517,3,309.98,662.93,1,26.44
5,358.057,13,449.95,"3,046.56",0,231.6
1,61.65,2,8.99,"1,059.94",0,-215.3
3,-21.896,5,396.37,"1,134.31",4,-389.18
1,50.484,2,99.99,138.95,0,45.53
1,300.441,6,499.99,"4,003.97",1,77.4
2,69.803,5,59.98,148.02,0,58.76
10,94.139,5,919.9,979.88,1,47.74
1,61.238,6,16.99,160.91,0,45.29
8,900.664,20,381.86,"3,072.44",3,195.92
1,43.172,3,29.99,89.97,0,32.8
1,338.24,3,449.99,"1,349.97",1,186.77
2,387.16,4,458.98,"1,429.70",1,228.31
3,168.836,6,61.97,"2,126.91",2,97.05
2,54.073,2,349.98,399.96,0,-10.1
1,10.894,2,24.99,40.98,0,8.18
1,77.133,6,72.99,184.93,1,53.69
5,-21.871,4,302.95,"1,545.87",0,-89.99
4,-47.868,3,294.96,810.9,0,-102.13
1,35.828,1,159.99,159.99,0,34.99
3,179.681,2,349.97,589.95,0,153.43
5,103.108,4,48.92,164.52,0,81.84
1,75.927,3,44.97,134.74,1,72.88
2,171.847,7,8.98,"1,705.89",3,-78.04
3,388.305,23,86.97,"1,265.90",0,363.05
1,9.753,3,229.99,907.99,1,-26.2
2,"3,852.96",11,26.98,"11,910.52",0,"2,858.17"
1,28.162,3,199.99,459.97,0,-30.07
12,991.181,13,"1,276.86","6,705.23",0,720.84
3,777.025,12,320.97,"6,213.09",4,119.84
2,13.085,3,13.98,43.96,1,7.73
1,31.515,3,74.99,127.94,0,20.61
2,419.738,12,600.98,"2,267.13",0,283.29
1,7.99,1,19.99,19.99,0,7.99
4,17.717,1,39.96,39.96,0,14.76
1,33.806,4,24.99,75.96,1,28.86
2,162.344,5,169.98,415.93,2,154.87
4,"1,074.66",12,"1,356.96","5,793.88",2,802.33
2,-25.507,4,329.98,"1,102.90",1,-112.01
2,39.047,2,77.98,132.95,0,29.21
2,119.488,2,15.98,"1,455.87",0,44.77
2,40.07,3,309.98,451.06,0,19.79
1,75.05,3,6.99,696.94,0,-4.93
2,571.263,11,179.98,"1,776.72",5,387.99
4,62.921,2,68.96,133.93,0,25.8
1,32.614,2,29.99,59.98,1,18.92
4,144.28,15,51.92,397.7,0,140.17
5,-17.018,4,324.95,658.87,2,-126.66
1,-66.917,4,69.99,"1,091.66",0,-127.57
3,17.285,5,28.94,318.9,0,-54.86
2,164.43,12,606.98,"2,773.16",2,-155.14
2,79.617,2,119.94,179.93,1,77.94
1,65.577,4,9.99,138.96,1,54.15
1,219.712,6,139.99,604.93,0,127.34
4,251.988,12,88.96,"1,000.24",1,118.33
2,280.635,7,249.98,"1,276.86",2,214.2
4,138.948,5,29.96,371,0,115.96
1,235.925,5,119.99,713.27,1,188.98
9,660.551,15,597.91,"7,011.96",1,-196.75
1,227.923,5,17.99,"1,254.90",0,-356.73
2,957.594,9,37.98,"4,955.16",2,-112.88
1,83.098,3,14.97,297.71,0,-49.74
3,-1.208,2,13.47,173.45,0,-5.61
3,81.115,3,43.67,285.64,0,66.03
6,732.057,9,532.94,"3,756.34",0,347.63
1,20.806,1,154.99,154.99,0,12.99
1,281.81,13,319.99,"1,249.55",2,172.2
1,138.643,3,14.99,951.22,0,27.78
1,67.342,5,249.99,327.95,0,61.92
1,105.193,10,249.99,"1,541.74",0,0.04
2,262.465,5,124.98,931.86,0,226.7
1,7.63,2,1.99,18.97,1,7.63
1,95.767,2,0.03,245,0,-70.33
2,50.483,2,29.98,84.96,0,31.49
4,99.276,6,44.96,178.86,0,87.31
2,245.517,6,137.98,"1,797.93",0,162.67
7,392.6,4,709.93,915.57,0,333.73
6,7.012,2,11.9,14.88,0,6.97
1,-25.735,1,349.99,349.99,0,-76.05
1,18.1,1,143.99,143.99,0,18.1
5,203.081,4,618.95,"1,492.85",0,115.89
3,331.8,2,619.97,"2,699.94",0,16.98
5,670.273,24,99.95,"4,523.60",1,96.94
3,14.122,2,14.97,22.96,0,11.17
4,40.898,2,719.96,"1,413.93",1,-128.41
2,22.31,2,26.98,65.95,0,22.31
2,32.784,2,7.48,120.02,0,16.76
1,88.551,3,62.99,866.95,1,80.27
4,131.949,1,639.96,639.96,0,60.67
1,199.483,6,72.99,"1,286.91",2,150.68
4,328.186,3,231.96,"1,010.89",0,-19.05
1,19.165,3,15.99,65.06,0,15.63
4,46.04,1,78.95,78.95,0,23.54
5,-3.052,2,584.95,784.94,1,-39.09
1,31.88,1,62.99,62.99,0,31.88
3,34.203,2,18.97,53.96,0,27.98
2,54.323,3,21.08,261.35,1,34.34
4,52.06,1,499.98,499.98,0,-47.93
2,58.612,1,159.98,159.98,0,-14.69
9,21.31,1,34.41,34.41,0,21.31
1,28.27,1,66.96,66.96,0,28.27
2,10.192,1,21.98,21.98,0,10.19
1,27.209,1,329.99,329.99,0,-14.4
1,35.3,1,199.5,199.5,0,34
2,36.15,2,329.98,329.98,0,36.15
1,-7.234,2,379.99,393.98,0,-67.78
3,69.54,1,479.97,479.97,0,56.36
1,20.071,3,19.99,175.96,0,6.12
2,270.344,2,609.98,"1,918.95",0,64.11
9,375.005,3,"2,789.91","4,592.87",2,219.46
3,22.355,1,58.97,58.97,1,12.88
6,-31.907,3,391.94,479.91,0,-74.34
2,151.6,7,584.95,"2,009.86",1,151.6
6,17.92,1,49.46,49.46,0,17.92
2,401.189,4,134.98,940.56,0,-65.7
6,75.451,1,653.94,653.94,0,49.12
2,4.509,1,479.98,479.98,0,-0.36
2,16.013,1,84.98,84.98,0,3.05
1,-0.281,2,199.99,221.98,0,-36.2
2,27.18,2,109.98,131.97,0,21.95
2,-60.391,2,375.98,685.96,1,-63.9
1,2.871,1,17.99,17.99,0,2.51
1,46.052,3,29.97,90.92,0,40.97
1,37.348,2,29.99,59.96,0,36.35
2,-2.68,2,719.98,"1,054.96",0,-2.68
1,29.272,2,46.99,81.98,2,4.84
1,69.987,1,499.99,499.99,0,19.99
2,40.27,3,43.98,90.3,0,27.52
5,42.227,2,565.75,"1,069.72",1,42.09
4,2.82,1,109.98,109.98,0,52.81
1,25.893,3,7.99,73.97,0,24.36
2,107.438,2,127.98,239.24,0,34.89
4,572.057,2,68.96,950.23,0,175.78
3,68.186,1,391.67,391.67,0,61.84
3,15.77,1,25.97,25.97,0,14.14
1,27.744,1,71.88,71.88,0,19.44
3,-11.954,1,109.97,109.97,0,-28.1
5,523,2,"1,202.95","1,202.95",0,236.38
4,7.886,2,4.98,792.85,0,-13.28
4,64.207,3,48.26,315.23,0,56.72
1,-14.14,1,59.99,59.99,0,-14.14
2,65.696,7,39.98,211.95,0,26.07
1,33.1,1,78.99,78.99,0,33.1
3,12.744,1,17.47,17.47,0,6.58
4,41.547,4,42.66,74.8,1,36.03
1,-3.532,4,79.99,714.94,1,-46.97
1,13.014,1,109.99,109.99,0,2.78
2,4.763,1,12.98,12.98,0,3.98
1,11.968,1,179.99,179.99,0,-50.17
1,5.46,1,12.99,12.99,0,5.46
1,16,1,35.99,35.99,0,16
8,-47.94,1,497.92,497.92,0,-69.59
1,68.09,2,53.99,93.98,0,68.09
3,517.939,25,47.94,"3,091.06",2,351.73
3,616.658,7,75.97,"3,204.75",1,339.19
2,14.965,1,22.98,22.98,0,14.38
1,16.43,1,29.99,29.99,0,16.43
1,11.697,2,29.99,40.98,0,11.68
1,38.82,1,349.99,349.99,0,38.82
4,-14.239,1,336.96,336.96,0,-40.59
2,8.551,1,11.48,11.48,0,6.64
15,-49.896,1,"1,012.82","1,012.82",0,-81.38
2,64.39,5,88.98,245.62,4,41.14
1,-49.757,2,207.96,364.93,0,-70.77
2,1.213,1,4.98,4.98,0,1.01
1,14.874,1,129.99,129.99,0,9.05
4,37.604,3,30.07,99.04,2,26.21
5,50.27,1,425.95,425.95,0,45.48
1,14.72,2,5.99,27.97,0,11.14
4,-60.19,1,477.93,477.93,1,-207.24
1,56.639,2,329.99,665.05,0,-25.89
3,55.137,2,38.97,158.96,0,45.81
5,124.434,1,501.75,501.75,1,77.42
1,23.762,2,12.99,94.97,0,69.02
2,-41.36,1,284.98,284.98,0,-53.76
1,26.196,1,29.99,29.99,0,14.99
1,438.837,10,79.99,"1,420.82",4,341.44
2,10.104,1,16.98,16.98,0,3.94
1,89.91,2,449.99,486.98,0,89.91
11,69.654,1,163.96,163.96,0,62.36
1,1.23,1,8.99,8.99,0,1.23
2,46.263,1,129.98,129.98,0,40.09
3,63.294,2,66.97,137.96,0,49.76
2,104.27,3,199.98,257.95,2,59.97
1,25.673,1,59.99,59.99,0,20.99
3,138.159,4,112.97,885.92,0,87.12
1,6.671,1,29.99,29.99,0,6.52
1,24.844,1,39.99,39.99,0,23.99
7,36.437,1,156.93,156.93,0,24.71
1,31.993,2,79.99,129.98,0,1.48
2,2.81,2,11.05,11.05,1,2.81
4,315.279,6,35.96,"1,141.87",5,189.53
1,18.8,4,19.99,51.66,1,18.8
1,33.467,1,79.99,79.99,0,10.99
5,46.807,1,679.97,679.97,0,-54.74
2,11.391,1,44.98,44.98,0,7.56
11,213.689,2,"2,147.89","2,171.86",0,145.02
5,77.707,1,387.95,387.95,0,40.54
1,33.262,5,11.99,137.93,0,28.97
2,19.545,3,11.08,42.75,0,19.09
4,13.321,1,116.96,116.96,0,6.82
10,96.568,1,173.9,173.9,0,73.3
2,25.391,1,52.98,52.98,0,25.19
1,30.281,2,49.99,79.98,0,1.51
4,68.179,1,214.96,214.96,0,53.8
4,31.563,2,38.96,163.86,0,29.84
1,298.691,2,79.8,"1,182.75",0,178.89
1,8.99,1,29.99,29.99,0,8.99
3,14.22,1,32.97,32.97,0,10.24
15,135.537,2,587.85,657.84,1,92.2
3,0,1,9.99,9.99,0,9.99
13,229.866,1,"1,658.92","1,658.92",0,143.84
15,87.166,1,"1,214.69","1,214.69",1,-119.09
2,12.479,1,24.98,24.98,0,4.09
5,99.688,3,50.14,220.99,0,86.67
2,10.326,1,16.08,16.08,0,7.07
1,1.513,1,29.99,29.99,0,1.47
4,173.369,1,644.96,644.96,0,121.51
3,39.5,1,144.97,144.97,0,11.04
3,44.644,1,71.97,71.97,1,25.49
1,114.477,5,599.99,"1,219.92",2,-4.38
3,45.126,1,99.94,99.94,0,40.12
3,153.471,1,"1,219.97","1,219.97",0,92.48
1,-10.853,1,69.99,69.99,0,-29
1,17.069,2,40.99,81.98,0,15.7
3,159.259,1,489.97,489.97,0,158.54
3,9.468,1,17.64,17.64,0,8.94
3,60.055,4,15.44,165.67,1,45.82
8,137.59,1,669.03,669.03,0,109.02
3,311.719,7,849.97,"2,181.82",1,236.72
1,-4.1,1,0.01,0.01,0,-4.1
5,88.499,2,504.95,524.94,0,87.26
2,30.224,3,6.68,45.35,0,23.34
2,97.118,8,69.99,"2,365.94",5,112.49
2,141.998,1,429.98,429.98,0,-79.91
3,25.882,1,28.67,28.67,0,16.55
2,24.198,1,73.98,73.98,0,16.33
1,11.03,1,26.99,26.99,0,11.03
1,33.469,2,8.99,80.97,0,0.29
6,20.969,2,187.94,187.95,0,11.27
1,49.69,2,49.99,244.16,0,48.11
4,235.492,2,601.66,"1,121.61",0,90.38
2,45.72,2,499.98,562.95,0,-118.68
2,19.38,2,27.98,66.96,0,19.35
4,"1,130.33",33,47.06,"4,530.81",1,735.03
2,15.152,1,18.98,18.98,0,14.82
2,41.18,1,62.98,62.98,0,40.52
7,"10,529.45",2,998.32,"2,087.16",1,-156.5
8,6.134,1,623.91,623.91,0,-21.59
2,11.09,1,20.98,20.98,0,11.01
2,6.67,1,61.08,61.08,0,6.67
1,4.91,1,12.99,12.99,0,4.91
4,55.536,2,37.92,108.82,0,45.88
1,18.76,1,29.99,29.99,0,18.76
1,-65.371,1,979.99,979.99,0,-123.02
9,403.714,2,"1,174.91","1,264.89",1,407.89
5,183.471,2,814.95,814.95,0,42.35
2,82.348,4,52.58,262.95,0,68.66
2,46.242,3,146.98,165.95,1,14.39
1,5.96,1,47.99,47.99,0,5.96
1,13.029,1,29.99,29.99,0,11.8
2,92.727,1,869.98,869.98,0,23.78
1,14.295,1,29.99,29.99,0,13.99
9,36.292,1,225.91,225.91,0,24.03
4,55.181,3,34.96,114.93,1,51.45
5,45.276,1,100.95,100.95,0,42.41
4,185.517,2,739.96,739.96,1,66.37
1,31.505,1,149.99,149.99,0,27.2
2,8.022,1,14.98,14.98,0,7.99
1,5.816,1,18.99,18.99,0,2.19
1,38.313,2,19.99,118.97,0,12.9
1,155.307,1,749.99,749.99,0,-396.66
2,85.342,1,142.98,142.98,0,16.46
2,61.362,4,594.98,"1,127.75",0,-37.87
1,31.34,1,59.99,59.99,0,31.34
1,5.235,1,22.99,22.99,0,-0.07
2,7.527,1,21.28,21.28,0,7.19
3,102.083,1,389.97,389.97,0,100.69
8,132.05,2,258.92,358.91,0,123.13
1,16.913,1,79.99,79.99,1,11.59
3,295.338,5,229.97,711.7,0,227.12
4,0,1,449.99,449.99,0,449.99
2,168.9,4,339.98,"1,614.97",0,12.62
2,71.584,4,209.98,307.95,0,64.39
2,4.232,1,153.95,153.95,0,-0.77
2,24.168,2,38.98,48.97,0,23.97
10,188.198,4,269.49,719.44,1,163.46
10,316.797,2,"2,143.90","2,373.87",0,101.84
1,144.883,5,0.01,502.36,0,5.54
1,233.064,17,28.99,720.73,5,154.66
3,228.685,3,799.97,"1,153.94",0,35.47
1,17.005,2,16.19,71.17,0,12.78
2,162.834,3,163.48,553.44,1,108.23
2,804.923,5,269.98,"2,772.85",0,583.87
1,21.605,2,164.99,374.97,1,5.47
2,64.732,2,76.98,116.97,0,61.72
1,-414.973,6,229.99,"1,679.93",0,-603.45
2,55.061,2,57.98,245.96,0,44.2
4,74.849,5,51.96,167.89,0,95.56
4,418.235,4,"1,099.96","1,849.93",1,129.69
2,10.166,1,33.98,33.98,0,3.9
2,328.002,6,274.98,579.83,2,265.93
1,15.836,5,11.99,56.95,2,15.83
2,197.152,10,76.98,803.85,3,120.05
5,175.264,4,460.95,660.92,0,292.14
4,"2,704.18",27,"1,199.96","15,178.16",2,"1,378.63"
3,56.038,2,117.95,162.93,0,43.74
2,"4,708.49",303,83.94,"14,410.28",3,"4,372.70"
20,361.457,3,"1,969","2,216.78",2,195.6
3,227.761,5,6.37,"1,054.29",0,23.71
6,181.669,5,494.96,"1,003.69",0,-61.85
1,4.399,2,1.49,17.48,0,2.98
1,142.631,6,39.99,521.83,2,187.97
4,780.323,37,130.6,"2,252.99",2,580.45
3,364.795,9,119.97,"1,548.55",1,222.63
9,915.404,60,176.91,"8,922.03",9,415.92
2,203.071,6,159.98,"1,464.87",0,65.42
1,"2,308.86",12,299.99,"14,253.61",2,605.25
12,989.874,14,"2,149.88","6,452.54",3,520.62
1,244.703,7,74.99,"1,284.89",2,175.83
2,30.566,2,49.96,73.94,0,29.8
2,21.082,3,339.98,584.93,0,-37.34
1,71.053,3,14.99,391.96,0,-24.92
1,120.64,2,16.19,566.17,0,-233.76
1,110.702,2,39.99,"1,295.89",0,15.9
3,92.967,4,449.97,819.92,1,36.75
2,85.615,4,319.98,460.87,2,79.27
3,40.144,2,445.97,638.95,0,-56.8
5,-405.672,2,266.95,"1,466.94",0,-571.24
1,114.2,3,29.99,637.91,1,105.63
1,62.195,4,29.99,406.92,0,56.05
5,106.288,2,125.39,248.36,0,90.97
3,440.167,4,99.97,"5,012.86",0,221.24
1,55.999,3,119.99,209.97,0,28.15
1,23.853,2,29.99,59.98,0,22.3
4,521.784,8,831.96,"3,635.32",0,-729.54
1,16.842,1,49.99,49.99,0,14.09
2,418.358,17,23.95,"2,367.81",3,323.49
1,54.342,2,549.99,719.97,1,43.27
2,272.552,3,939.98,"1,791.92",1,179.99
3,864.329,3,819.97,"2,169.93",1,407.07
1,19.65,2,29.99,70.98,0,19.65
1,"1,438.65",25,69.99,"5,056.15",4,874.03
1,-125.389,2,29.99,989.97,0,-157.36
2,128.881,128,1.32,"1,140.62",13,23.94
3,363.039,4,225.97,"3,005.93",0,196.29
11,342.45,16,697.89,"2,814.99",2,137.84
1,69.954,8,199.99,"1,353.43",0,0.37
3,"10,546.22",95,"2,709.84","49,830.41",9,"6,038.88"
2,187.594,10,27.98,"1,176.07",1,166.28
2,-380.017,12,601.98,"3,841.85",0,"-1,023.27"
1,94.021,5,5.99,198.95,3,84.02
7,408.738,21,442.93,"4,074.51",7,-23.85
2,27.83,1,39.98,39.98,0,27.83
2,"2,690.37",61,26.99,"10,802",12,"1,151.98"
2,-197.336,4,279.98,960.9,0,-228.85
1,57.605,4,10.99,494.59,0,16.07
3,242.679,6,119.97,649.88,2,145.84
16,"1,778.31",38,441.29,"4,403.43",9,"1,557.62"
2,96.924,4,60.98,203.7,0,94.02
5,"1,985.39",30,269.95,"8,199.93",7,"1,249.74"
2,191.2,4,"1,008.98","1,260.82",0,120.69
4,500.867,7,257.96,"1,930.72",1,331.03
3,639.112,10,162.97,"2,320.25",1,417.34
3,130.621,5,89.97,"1,397.71",2,64.08
2,182.141,134,2.07,"1,687.86",4,60.24
2,109.039,7,320.95,636.85,1,-64.07
2,21.515,2,76.98,76.98,0,14.72
6,249.029,4,55.24,897.17,2,203.85
3,114.642,1,363.95,363.95,0,20.74
1,"1,028.78",38,29.99,"3,886.54",2,481.07
1,241.865,15,56.99,458.72,3,219.02
3,-27.547,3,216.97,502.93,0,-94.79
3,111.441,6,474.94,"2,266.12",1,-163.04
2,96.796,6,92.98,682.86,0,56.38
1,80.86,5,22.99,333.93,0,49.39
4,462.228,5,831.37,"2,761.29",0,65.84
1,-16.92,5,199.99,835.9,3,-63.8
4,-149.347,4,523.96,"1,013.93",0,-350.26
1,-1.203,2,17.99,442.95,0,-363.88
3,490.63,10,152.85,"1,074.61",2,408.51
4,"1,546.47",12,65.96,"5,183.48",3,862.31
3,106.229,2,799.97,921.91,0,4.68
1,"2,294.94",49,34.99,"11,261.03",4,"1,759.52"
3,426.864,3,899.97,"1,821.90",0,301.21
2,610.143,16,82.98,"1,912.91",0,175.83
1,122.545,3,59.99,259.96,0,112.39
1,494.037,8,119.99,"1,433.83",2,294.89
11,23.472,4,313,904.08,0,-1.59
3,229.445,16,47.97,"1,146.68",4,86.95
3,201.093,5,69.97,487.92,0,71.16
2,37.112,2,97.96,257.92,0,36.78
1,58.778,3,29.99,153.46,1,51.28
1,20.83,1,559.99,559.99,0,20.83
3,25.457,1,95.91,95.91,1,23.64
1,16.24,1,24.99,24.99,0,16.24
1,6.33,1,7.99,7.99,0,1.52
1,52.954,3,2.99,444.89,0,52.65
1,-28.185,1,349.99,349.99,0,-76.05
1,707.923,7,34.99,"1,848.94",1,-628.81
2,252.689,6,161.68,"1,561.36",3,124.86
2,60.007,1,109.98,109.98,1,58.45
4,111.916,1,253.96,253.96,1,111.32
1,38.63,1,332.97,332.97,0,38.63
4,8.382,1,24.96,24.96,0,8.09
4,22.426,1,29.96,29.96,0,21.62
8,70.128,2,101.42,321.41,0,64.4
1,37.008,2,13.99,53.98,0,36.07
1,11.853,1,29.99,29.99,0,8
6,56.363,2,642.94,654.9,0,28.45
1,78.2,3,19.99,300.96,0,78.2
1,-4.41,2,79.99,717.97,0,-30.37
7,81.305,4,418.93,617.35,0,55.81
1,5.762,1,32.99,32.99,0,4.99
2,22.778,1,499.98,499.98,0,20.99
1,106.533,3,14.99,479.96,1,86.58
1,13.83,3,99.99,209.97,0,13.83
2,51.245,1,89.98,89.98,0,49.82
4,20.24,1,27.32,27.32,0,14.58
1,-5.01,1,239.99,239.99,0,-5.01
2,17.012,1,389.98,389.98,0,8.39
1,3.35,1,5.99,5.99,0,2.99
4,44.866,1,155.96,155.96,0,32.41
6,35.069,1,46.91,46.91,0,31.35
1,13.49,1,29.99,29.99,1,13.49
1,41.451,1,169.99,169.99,0,19.62
3,53.114,1,149.97,149.97,0,47.07
1,86.444,4,29.99,366.75,0,76.68
2,6.874,2,4.48,11.47,0,6.54
2,97.518,3,3.98,583.96,0,15.21
1,11.719,1,29.99,29.99,0,10.49
1,16.661,1,399.99,399.99,0,-78.94
4,80.74,1,459.96,459.96,0,11.23
1,100.614,4,179.99,432.91,1,42.77
3,27.527,3,16.97,265.92,1,148.52
1,4.327,1,4.99,4.99,0,4
3,-60.859,2,334.97,697.01,0,-200.65
1,747.128,11,11.96,"3,504",3,378.88
1,36.24,1,64.99,64.99,0,36.24
4,-77.38,1,781.96,781.96,0,-154.29
5,135.448,4,229.97,786.93,0,261.83
2,130.506,6,159.98,409.96,0,120.57
2,96.662,1,249.98,249.98,0,95.27
6,596.704,2,933.94,"2,593.89",1,151.41
1,61.392,1,337.96,337.96,0,-127.16
5,78.073,1,98.92,98.92,0,77.77
1,10.846,1,12.99,12.99,0,10.54
1,100.041,1,149.99,149.99,0,-9.21
1,5.041,9,179.99,596.82,2,-85.19
1,53.092,5,29.99,153.94,0,38.09
1,78.746,3,0.69,325.67,0,70.33
2,23.311,2,77.95,112.9,1,21.77
2,103.334,4,5.98,382.91,0,99.51
2,76.668,2,184.98,224.96,0,41.15
1,20.436,1,34.99,34.99,0,6.99
1,230.376,2,9.99,589.95,0,-15.23
4,66.356,1,449.96,449.96,0,52.17
2,27.568,1,47.98,47.98,0,27.21
19,70.061,1,"1,248.81","1,248.81",0,-24.08
